ap_mac,lat,lon,Количество_торговля_rank,Количество_бытовые_rank,Количество_общепит_rank,Количество_клубы_rank,Количество_медицина_rank,Выручка_торговля_rank,Прибыль_торговля_rank,Выручка_бытовые_rank,Прибыль_бытовые_rank,Выручка_общепит_rank,Прибыль_общепит_rank,Выручка_клубы_rank,Прибыль_клубы_rank,Выручка_медицина_rank,Прибыль_медицина_rank,barbers_rank,spa_rank,shoes_rank,jewelry_rank,foto_rank,riteil_rank,club_rank,med_rank,vet_rank,stomat_rank,alco_rank,shop_rank,crime_rank,danger_rank,houseprise_rank,houseparenda_rank,money_rank,people_rank,traffic_rank,toilet_rank,trash_rank,metro_rank,taxi_rank,auto_rank,light_rank,video_rank,keep_rank,arenda_rank,ЖКХ_ранг,Соседи_ранг,Условия для детей_ранг,Спорт и отдых_ранг,Магазины_ранг,Транспорт_ранг,Безопасность_ранг,Стоимость жизни_ранг,Чистота_ранг,Экология_ранг,Адрес
636091,55.74517188,37.78678686,443.5,273.5,268.5,146.5,158.5,230.5,2103.0,1793.5,2053.5,391.5,2803.0,1235.5,2118.5,2341.5,731.5,985.0,988.5,2186.5,2707.5,2373.5,600.5,1137.0,1023.0,798.5,532.0,675.0,2149.5,1012.5,1441.5,122.0,2704.5,2613.5,1196.5,1793.0,2289.0,1549.0,629.0,1060.0,1839.5,1270.0,2094.0,1773.5,194.5,69.0,48.0,21.0,35.0,7.0,29.0,78.0,69.0,71.0,56.0,"2-я Владимирская улица, Москва, Россия"
663163,55.70307034,37.81617867,1284.5,763.5,749.0,658.0,738.0,244.5,2167.5,1861.5,2372.0,1487.5,2013.5,816.5,2091.5,2493.5,2019.0,632.5,988.5,888.0,762.5,1538.0,753.5,201.0,259.5,798.5,391.5,443.0,1544.0,314.5,1441.5,72.5,2606.5,2209.5,41.5,2115.0,2289.0,808.0,2529.5,2388.0,2346.0,84.0,1782.0,418.5,2656.0,98.0,52.0,46.0,72.0,40.0,102.0,88.0,76.0,98.0,90.0,"Ташкентская улица, 17 к1, Москва, Россия"
406180,55.7079405,37.65678581,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,1227.5,988.5,2186.5,2508.0,632.5,1135.5,1504.5,1023.0,798.5,754.0,1253.0,2267.0,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2314.0,603.0,1692.0,1169.0,2388.0,1594.5,2227.5,662.5,2388.0,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"улица Мастеркова, 8, Москва, Россия"
629728,55.67628004,37.655196,1454.5,650.5,932.5,765.5,755.5,1500.5,646.5,1894.5,2315.5,964.5,1506.5,1066.5,2444.5,2433.5,1497.5,1814.5,2341.5,888.0,1940.5,1538.0,675.0,201.0,259.5,1237.0,532.0,553.0,2171.5,869.5,2006.0,657.5,820.5,1892.5,1563.5,2182.0,603.0,1039.5,429.5,2388.0,2392.0,1830.0,2468.0,418.5,126.0,90.0,99.0,36.0,31.0,26.0,22.0,50.0,52.0,56.0,70.0,"улица Садовники, 9, Москва, Россия"
609850,55.69146427,37.72935656,754.5,338.0,458.0,308.5,158.5,2712.5,1528.5,1427.5,2731.5,2764.5,2626.5,2330.5,2385.0,1153.5,1564.5,632.5,988.5,2186.5,1940.5,1538.0,600.5,1137.0,259.5,285.5,1783.5,391.0,1471.5,366.0,2006.0,347.5,,2148.5,1525.5,2519.0,2289.0,1255.0,629.0,1700.0,2622.0,1948.5,1841.5,1773.5,700.0,110.0,106.0,79.0,64.0,70.0,79.0,108.0,111.0,113.0,106.0,"улица Полбина, 4, Москва, Россия"
609340,55.69058396,37.72165714,754.5,338.0,458.0,308.5,158.5,2712.5,1528.5,1427.5,2731.5,2764.5,2626.5,2330.5,2385.0,1153.5,1564.5,632.5,2341.5,2186.5,762.5,1538.0,391.0,670.0,259.5,285.5,1414.5,317.0,2226.5,366.0,2006.0,347.5,,2148.5,1525.5,2249.5,2289.0,1190.5,629.0,1318.0,2369.0,2190.0,1963.0,1773.5,294.5,110.0,106.0,79.0,64.0,70.0,79.0,108.0,111.0,113.0,106.0,"улица Гурьянова, 7, Москва, Россия"
633142,55.67748006,37.75546801,777.0,662.0,502.5,658.0,798.5,289.0,2666.0,1929.0,2649.0,2604.0,2233.5,1199.0,2181.0,1420.0,1509.0,755.5,2341.5,888.0,1940.5,632.5,1058.5,1504.5,259.5,285.5,1414.5,1253.0,2537.5,420.0,1441.5,178.0,355.0,2377.0,126.0,1115.0,2289.0,34.0,429.5,1700.0,1861.5,1085.5,2415.0,418.5,1414.0,114.0,109.0,104.0,98.0,83.0,106.0,113.0,114.0,114.0,109.0,"Краснодарская улица, 32, Москва, Россия"
698638,55.68066406,37.74039765,777.0,662.0,502.5,658.0,798.5,289.0,2666.0,1929.0,2649.0,2604.0,2233.5,1199.0,2181.0,1420.0,1509.0,157.0,988.5,2186.5,762.5,632.5,329.0,1867.0,259.5,285.5,1414.5,881.5,541.5,420.0,1441.5,178.0,355.0,2377.0,126.0,1458.0,1312.0,2334.5,2529.5,1700.0,2622.0,972.0,2612.5,1773.5,1414.0,114.0,109.0,104.0,98.0,83.0,106.0,113.0,114.0,114.0,109.0,"Ставропольская улица, 3, Москва, Россия"
625032,55.66748133,37.76852812,807.5,1057.5,677.0,888.5,1427.5,2750.5,2129.5,2620.5,2489.0,2744.5,2595.5,1111.5,2656.0,2718.5,2488.5,869.0,2341.5,888.0,762.5,632.5,823.5,670.0,1023.0,285.5,1087.0,901.5,2079.0,478.5,2006.0,153.5,874.5,2421.5,16.5,1379.0,1312.0,18.0,2529.5,1318.0,2078.5,233.0,1652.0,2388.0,2131.5,33.0,63.0,10.0,13.0,10.0,77.0,94.0,75.0,74.0,108.0,"улица Перерва, Москва, Россия"
699091,55.66066222,37.80296966,777.0,662.0,502.5,658.0,798.5,289.0,2666.0,1929.0,2649.0,2604.0,2233.5,1199.0,2181.0,1420.0,1509.0,48.5,988.5,888.0,762.5,632.5,18.0,201.0,1023.0,285.5,391.5,10.5,12.0,420.0,1441.5,178.0,355.0,2377.0,126.0,2161.0,2289.0,2807.5,2529.5,2388.0,2622.0,2837.0,2816.5,2725.5,2656.0,114.0,109.0,104.0,98.0,83.0,106.0,113.0,114.0,114.0,109.0,"улица Верхние Поля, Москва, Россия"
672061,55.64462933,37.75383027,807.5,1057.5,677.0,888.5,1427.5,2750.5,2129.5,2620.5,2489.0,2744.5,2595.5,1111.5,2656.0,2718.5,2488.5,869.0,988.5,888.0,762.5,632.5,954.5,1137.0,1023.0,285.5,532.0,792.0,2171.5,478.5,2006.0,153.5,874.5,2421.5,16.5,1254.0,2289.0,1487.5,2529.5,2388.0,2215.0,1118.0,2241.0,986.5,2656.0,33.0,63.0,10.0,13.0,10.0,77.0,94.0,75.0,74.0,108.0,"Поречная улица, 6, Москва, Россия"
636078,55.65921255,37.74641966,807.5,1057.5,677.0,888.5,1427.5,2750.5,2129.5,2620.5,2489.0,2744.5,2595.5,1111.5,2656.0,2718.5,2488.5,985.0,988.5,888.0,762.5,632.5,1274.5,1504.5,259.5,285.5,1087.0,1407.5,2760.5,478.5,2006.0,153.5,874.5,2421.5,16.5,1551.0,2289.0,696.5,92.5,1700.0,1906.5,608.5,1333.0,1773.5,1414.0,33.0,63.0,10.0,13.0,10.0,77.0,94.0,75.0,74.0,108.0,"улица Перерва, 39, Москва, Россия"
636061,55.64680064,37.71041897,807.5,1057.5,677.0,888.5,1427.5,2750.5,2129.5,2620.5,2489.0,2744.5,2595.5,1111.5,2656.0,2718.5,2488.5,48.5,988.5,888.0,762.5,632.5,206.5,201.0,259.5,285.5,255.5,192.0,683.5,478.5,2006.0,153.5,874.5,2421.5,16.5,2602.0,2289.0,1439.0,2529.5,2388.0,2622.0,2300.0,1841.5,1773.5,700.0,33.0,63.0,10.0,13.0,10.0,77.0,94.0,75.0,74.0,108.0,"Донецкая улица, 28, Москва, Россия"
664157,55.64348086,37.72545867,807.5,1057.5,677.0,888.5,1427.5,2750.5,2129.5,2620.5,2489.0,2744.5,2595.5,1111.5,2656.0,2718.5,2488.5,632.5,988.5,888.0,762.5,632.5,391.0,1504.5,259.5,285.5,391.5,391.0,184.0,478.5,2006.0,153.5,874.5,2421.5,16.5,2201.0,2289.0,1164.0,2529.5,2388.0,2622.0,1486.0,1963.0,986.5,1414.0,33.0,63.0,10.0,13.0,10.0,77.0,94.0,75.0,74.0,108.0,"Батайский проезд, 33, Москва, Россия"
634756,55.69834737,37.73634651,404.0,382.0,285.5,454.5,274.0,1954.0,1071.0,2666.0,2355.0,2625.5,2180.0,2323.0,1125.0,2683.0,2698.0,869.0,988.5,2186.5,1940.5,2036.0,489.5,1137.0,259.5,285.5,1783.5,443.0,581.5,13.0,1441.5,392.5,1122.5,2197.0,1161.0,2298.0,2289.0,1973.0,1169.0,1700.0,2622.0,2136.0,2568.5,2388.0,700.0,54.0,96.0,58.0,74.0,44.0,50.0,107.0,51.0,80.0,89.0,"улица Чистова, 3А с1, Москва, Россия"
639728,55.52160406,37.21471742,21.0,30.0,15.0,42.0,21.0,263.0,1231.0,2790.0,2741.5,386.0,2826.0,1841.0,2656.0,20.0,2006.0,157.0,988.5,888.0,762.5,632.5,56.0,201.0,259.5,285.5,29.5,74.5,89.0,889.0,,,,2811.0,2826.0,2450.0,2289.0,2807.5,2529.5,2388.0,2622.0,2797.0,2612.5,2388.0,2656.0,,,,,,,,,,,Россия
634938,55.48449093,37.30486807,177.5,169.5,188.5,146.5,274.0,873.5,2742.5,1989.5,2267.5,20.5,1966.5,1887.5,2460.5,1038.5,2707.0,1587.0,988.5,888.0,1940.5,1538.0,300.0,201.0,2050.0,285.5,29.5,196.5,1633.5,889.0,,,,2595.5,1969.5,2403.0,2289.0,2807.5,2529.5,2388.0,2622.0,2731.5,1963.0,2388.0,2656.0,,,,,,,,,,,"Академическая площадь, 3, Россия"
629748,55.49085018,37.32710791,14.0,27.0,20.0,15.0,32.0,2428.0,2808.0,2835.0,2832.5,525.0,2753.5,2151.0,2369.0,2834.0,2784.5,157.0,988.5,888.0,762.5,632.5,68.0,201.0,2050.0,285.5,29.5,17.5,69.5,1555.0,,,,2816.0,2810.0,1763.0,2289.0,2807.5,2529.5,2388.0,2622.0,2817.0,2816.5,2388.0,2656.0,,,,,,,,,,,"улица Старые Ватутинки, Россия"
648248,55.46513289,36.93819967,2836.5,2836.5,2836.5,2836.5,2836.5,3.5,3.5,6.5,7.5,4.0,4.0,11.5,11.5,4.0,4.0,506.5,988.5,2186.5,762.5,632.5,126.0,201.0,259.5,798.5,29.5,86.5,118.5,,,,,,,2033.0,2289.0,2807.5,2529.5,2388.0,2622.0,2701.5,2676.0,2388.0,2656.0,,,,,,,,,,,"Дорожная улица, 19, Россия"
679110,55.7731622,37.68490753,2817.0,2817.0,2731.0,2817.0,2760.0,1215.0,2449.0,1229.0,1594.5,1875.0,2039.0,1917.0,1893.5,1591.0,1544.0,388.0,988.5,888.0,1940.5,2537.0,1722.5,670.0,2685.5,1971.0,2839.0,1703.5,1308.5,2012.0,1441.5,1127.0,2337.0,103.0,687.0,937.0,2289.0,1377.0,2083.0,1700.0,1065.0,1450.0,1408.0,986.5,2131.5,74.0,47.0,86.0,51.0,92.0,15.0,44.0,33.0,72.0,91.0,"Малый Гавриков переулок, Москва, Россия"
682753,55.78175069,37.71954615,1400.5,1198.5,1117.5,783.5,862.0,114.5,1242.5,2130.5,1371.5,1213.5,2135.5,732.5,2118.5,2603.5,2401.5,1354.0,988.5,888.0,1940.5,1538.0,1473.5,1867.0,2819.0,1237.0,2169.0,1271.0,710.0,1116.5,2303.5,606.5,472.5,1880.5,1462.5,1906.0,1312.0,2514.5,2083.0,1318.0,1750.5,2400.5,1256.5,1773.5,294.5,86.0,33.0,108.0,27.0,64.0,19.0,65.0,59.0,109.0,64.0,"Щербаковская улица, 2, Москва, Россия"
683741,55.79588381,37.72567766,788.0,776.0,727.5,869.0,682.0,840.0,2282.0,2523.0,1529.0,1747.0,138.0,26.0,55.0,1713.0,2114.0,632.5,2341.5,888.0,762.5,2036.0,359.0,1867.0,2819.0,798.5,1414.5,516.0,1149.5,877.0,2006.0,569.0,971.0,2059.0,1474.0,750.0,2289.0,1903.0,849.5,1700.0,2027.0,916.5,1295.5,1773.5,294.5,48.0,74.0,54.0,63.0,54.0,48.0,46.0,11.0,37.0,25.0,"Большая Черкизовская улица, 14А, Москва, Россия"
657937,55.82187263,37.7568257,64.0,39.0,25.0,26.0,18.0,16.0,1274.0,1748.0,2310.0,1893.0,9.0,1843.0,1940.5,2838.0,2836.5,755.5,2341.5,888.0,762.5,1538.0,329.0,670.0,2050.0,285.5,532.0,470.5,615.5,265.0,412.5,436.0,2035.0,2570.0,2462.0,821.0,2289.0,2448.5,2529.5,2388.0,2622.0,2526.0,2647.5,986.5,126.0,111.0,88.0,89.0,114.0,78.0,57.0,100.0,91.0,112.0,38.0,"Открытое шоссе, 24 к16, Москва, Россия"
634715,55.81453234,37.72355791,745.5,630.5,478.5,715.5,518.5,600.5,2215.5,1427.5,40.5,265.5,2680.5,693.5,2587.5,2522.5,2722.0,985.0,2341.5,888.0,762.5,632.5,921.0,1137.0,2685.5,285.5,1087.0,1026.5,2328.0,300.5,1441.5,436.0,2035.0,2488.5,717.5,1429.0,1312.0,1313.0,1649.5,2388.0,2009.0,1056.5,1371.5,10.5,700.0,113.0,104.0,98.0,103.0,66.0,72.0,89.0,89.0,104.0,57.0,"Бойцовая улица, 20, Москва, Россия"
619713,55.81991055,37.7042787,745.5,630.5,478.5,715.5,518.5,600.5,2215.5,1427.5,40.5,265.5,2680.5,693.5,2587.5,2522.5,2722.0,755.5,988.5,888.0,762.5,632.5,226.0,201.0,2685.5,798.5,1087.0,476.5,233.0,300.5,1441.5,436.0,2035.0,2488.5,717.5,778.0,2289.0,2131.5,2529.5,2388.0,2622.0,2419.5,2521.0,986.5,294.5,113.0,104.0,98.0,103.0,66.0,72.0,89.0,89.0,104.0,57.0,"Погонный проезд, 3, Москва, Россия"
634691,55.81813735,37.69754384,745.5,630.5,478.5,715.5,518.5,600.5,2215.5,1427.5,40.5,265.5,2680.5,693.5,2587.5,2522.5,2722.0,506.5,988.5,888.0,762.5,632.5,206.5,201.0,2685.5,1237.0,1783.5,256.5,118.5,300.5,1441.5,436.0,2035.0,2488.5,717.5,943.0,2289.0,2569.5,2529.5,2388.0,2622.0,2586.0,2415.0,1773.5,294.5,113.0,104.0,98.0,103.0,66.0,72.0,89.0,89.0,104.0,57.0,"3-я Богатырская улица, 14, Москва, Россия"
688254,55.81642435,37.69203759,745.5,630.5,478.5,715.5,518.5,600.5,2215.5,1427.5,40.5,265.5,2680.5,693.5,2587.5,2522.5,2722.0,157.0,988.5,888.0,762.5,632.5,144.0,201.0,2050.0,1237.0,1783.5,99.5,69.5,300.5,1441.5,436.0,2035.0,2488.5,717.5,972.0,2289.0,2691.0,2529.5,2388.0,2622.0,2691.0,2612.5,1773.5,294.5,113.0,104.0,98.0,103.0,66.0,72.0,89.0,89.0,104.0,57.0,"Краснобогатырская улица, 7, Москва, Россия"
698681,55.78692305,37.67582852,1345.0,986.0,851.0,1272.0,821.5,1907.0,1698.0,1849.0,2539.0,356.0,2059.0,1276.0,1685.0,46.0,2019.0,1102.0,2341.5,888.0,762.5,2373.5,1331.5,670.0,2050.0,1237.0,2834.0,1307.5,1105.0,498.0,54.0,1058.0,2680.0,1986.0,1950.0,1192.0,603.0,1875.0,1649.5,1060.0,1210.5,756.5,1446.5,1773.5,1414.0,38.0,3.0,28.0,5.0,42.0,23.0,28.0,6.0,97.0,44.0,"Русаковская улица, 25, Москва, Россия"
634747,55.80482267,37.629978,908.5,686.5,981.0,1174.5,716.5,2438.5,1122.5,1825.5,1013.5,2801.5,2567.5,1804.5,2016.5,2694.5,2760.5,869.0,988.5,2186.5,762.5,1538.0,823.5,1137.0,259.5,1237.0,2834.0,2005.0,683.5,821.0,117.0,748.0,429.0,1974.5,1916.5,987.0,603.0,2176.5,2083.0,2388.0,1721.0,2593.0,2468.0,1773.5,1414.0,26.0,19.0,55.0,45.0,73.0,74.0,9.0,21.0,42.0,55.0,"улица Годовикова, 3, Москва, Россия"
686167,55.81323759,37.64583187,1143.0,1006.5,867.5,1022.0,1058.0,2695.0,1302.0,2115.0,1350.0,1851.0,2197.0,2312.0,1859.0,1729.5,1486.0,1470.0,988.5,888.0,762.5,2036.0,1398.5,1137.0,1023.0,1971.0,2169.0,1125.0,2493.5,757.0,835.5,1151.0,2281.0,2048.0,1625.0,1197.0,2289.0,486.0,629.0,2388.0,1983.5,1208.0,1586.0,986.5,2131.5,42.0,103.0,93.0,38.0,65.0,28.0,52.0,62.0,21.0,77.0,"Маломосковская улица, Москва, Россия"
606153,55.81829008,37.63597811,908.5,686.5,981.0,1174.5,716.5,2438.5,1122.5,1825.5,1013.5,2801.5,2567.5,1804.5,2016.5,2694.5,2760.5,755.5,988.5,888.0,762.5,2537.0,1245.0,1504.5,1023.0,1237.0,2621.0,874.0,2683.5,821.0,117.0,748.0,429.0,1974.5,1916.5,1849.0,205.0,1549.0,429.5,1700.0,1783.0,90.5,1530.0,1773.5,2131.5,26.0,19.0,55.0,45.0,73.0,74.0,9.0,21.0,42.0,55.0,"Звёздный бульвар, 2, Москва, Россия"
699098,55.81308268,37.60454977,764.0,559.0,677.0,824.0,623.0,2681.0,1222.0,690.0,1719.0,2774.0,2506.0,1818.0,1893.5,2402.0,1460.0,157.0,988.5,888.0,762.5,632.5,264.0,670.0,1023.0,1971.0,2169.0,159.5,118.5,387.0,2006.0,687.5,929.5,2068.0,1864.0,1775.0,2289.0,2696.0,2083.0,2388.0,1944.5,2764.5,2647.5,2725.5,1414.0,99.0,69.0,40.0,76.0,76.0,63.0,36.0,15.0,73.0,85.0,"Огородный проезд, 8 с3, Москва, Россия"
653690,55.82075053,37.58645122,764.0,559.0,677.0,824.0,623.0,2681.0,1222.0,690.0,1719.0,2774.0,2506.0,1818.0,1893.5,2402.0,1460.0,869.0,988.5,888.0,762.5,632.5,600.5,670.0,1023.0,1971.0,2169.0,599.0,2079.0,387.0,2006.0,687.5,929.5,2068.0,1864.0,2276.0,2289.0,1002.5,2083.0,1700.0,2284.5,1362.0,969.5,986.5,1414.0,99.0,69.0,40.0,76.0,76.0,63.0,36.0,15.0,73.0,85.0,"улица Фонвизина, 17, Москва, Россия"
629736,55.82137335,37.57212724,329.0,602.0,458.0,523.0,334.0,2420.0,1143.0,1372.0,2032.0,2407.0,988.0,932.0,2148.5,2103.0,2520.0,1354.0,2341.5,2686.0,762.5,1538.0,887.0,1504.5,2050.0,1971.0,1783.5,1133.5,2419.0,716.0,412.5,687.5,929.5,2188.0,1554.0,2141.0,1312.0,1002.5,1169.0,1060.0,2622.0,290.5,2365.0,986.5,294.5,91.0,77.0,103.0,94.0,103.0,64.0,61.0,70.0,101.0,58.0,"Дмитровское шоссе, 19 к1, Москва, Россия"
698672,55.79807363,37.58628664,764.0,559.0,677.0,824.0,623.0,2681.0,1222.0,690.0,1719.0,2774.0,2506.0,1818.0,1893.5,2402.0,1460.0,157.0,988.5,888.0,1940.5,1538.0,1216.0,2319.5,2050.0,1237.0,1087.0,1477.5,2833.0,387.0,2006.0,687.5,929.5,2068.0,1864.0,2297.0,53.0,2569.5,1649.5,1060.0,1820.0,2603.5,2094.0,2388.0,1414.0,99.0,69.0,40.0,76.0,76.0,63.0,36.0,15.0,73.0,85.0,"Большая Новодмитровская улица, Москва, Россия"
627777,55.79380347,37.56558843,266.0,488.0,315.0,454.5,391.0,2672.0,1134.0,1440.0,30.0,35.0,2216.0,1086.0,740.0,2125.0,1706.0,1102.0,988.5,888.0,1940.5,2373.5,887.0,1137.0,2819.0,1237.0,1783.5,1511.0,1598.5,136.0,1441.5,1083.5,2516.5,2077.0,1986.0,1706.0,205.0,2051.0,1649.5,1700.0,2123.0,1237.5,969.5,1773.5,194.5,76.0,67.0,105.0,66.0,77.0,100.0,55.0,58.0,61.0,86.0,"улица Верхняя Масловка, 12, Москва, Россия"
686118,55.78853038,37.53748862,1372.5,1217.5,1271.5,1222.5,1400.5,854.5,2601.5,504.0,2408.5,1779.5,1988.0,1261.5,2035.5,1130.5,2076.5,157.0,988.5,888.0,762.5,632.5,527.5,201.0,2685.5,1237.0,255.5,892.0,1571.0,,835.5,1203.5,1997.5,1575.5,1847.5,2204.0,2289.0,2718.0,2529.5,890.5,2062.5,2497.0,2309.0,2725.5,57.0,34.0,6.0,9.0,16.0,91.0,5.0,4.0,13.0,7.0,66.0,"Ходынский бульвар, 2, Москва, Россия"
634729,55.78069081,37.59067943,2156.0,2743.0,2805.0,2743.0,2805.0,656.0,35.0,1338.0,101.0,440.0,58.0,2552.0,693.0,911.0,664.0,2087.0,988.5,2186.5,762.5,2036.0,2659.5,2784.5,2050.0,1237.0,2169.0,2742.5,1831.5,2534.0,835.5,2616.0,1659.0,58.0,1677.0,2817.0,603.0,154.0,429.5,677.0,376.5,989.5,806.0,2725.5,1414.0,22.0,2.0,75.0,73.0,112.0,58.0,5.0,86.0,19.0,99.0,"Лесная улица, 43, Москва, Россия"
629729,55.7593888,37.67203855,2817.0,2817.0,2731.0,2817.0,2760.0,1215.0,2449.0,1229.0,1594.5,1875.0,2039.0,1917.0,1893.5,1591.0,1544.0,506.5,2341.5,888.0,1940.5,632.5,921.0,1867.0,2050.0,1971.0,2425.5,829.0,130.5,2012.0,1441.5,1127.0,2337.0,103.0,687.0,2805.0,2289.0,1949.0,2529.5,2388.0,1339.0,2562.0,2165.5,2388.0,2656.0,74.0,47.0,86.0,51.0,92.0,15.0,44.0,33.0,72.0,91.0,"набережная Академика Туполева, Москва, Россия"
641579,55.73648266,37.66922839,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2442.5,2341.5,2186.5,2707.5,2373.5,1771.0,2158.5,1023.0,1237.0,2621.0,1673.5,2251.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,2801.0,1312.0,1039.5,265.0,1318.0,541.0,124.5,1782.0,418.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Новоселенский переулок, Москва, Россия"
634673,55.73022414,37.64395783,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1814.5,988.5,888.0,762.5,2373.5,1800.0,1504.5,1023.0,2645.5,2169.0,1807.5,1061.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2729.0,2289.0,2094.0,1649.5,890.5,1112.5,2492.0,1408.0,986.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Кожевническая улица, 5, Москва, Россия"
687457,55.77498413,37.62780569,2076.5,2133.5,2326.5,2133.5,2133.5,889.5,2425.5,1252.5,1459.0,1429.5,1474.5,354.5,1974.5,2477.5,743.5,2711.5,2341.5,2806.0,762.5,2373.5,2667.0,2784.5,1023.0,1237.0,2425.5,2755.0,1794.5,2498.5,,1956.5,737.5,126.5,1960.5,2786.0,1312.0,1223.5,429.5,348.5,174.5,570.5,4.0,986.5,2131.5,,,,,,,,,,,"улица Щепкина, 5 с2, Москва, Россия"
634915,55.7072529,37.92300701,138.5,79.5,64.5,34.0,178.5,804.5,2780.5,2801.5,2774.0,277.5,2655.0,2816.0,2771.5,1762.5,2692.5,632.5,988.5,888.0,762.5,632.5,18.0,201.0,259.5,285.5,129.0,489.5,1936.0,45.5,2006.0,32.0,2014.0,2808.5,1569.5,2425.0,2289.0,2051.0,2529.5,2388.0,2622.0,1483.0,2165.5,2725.5,6.0,66.0,107.0,97.0,113.0,110.0,114.0,96.0,104.0,79.0,114.0,"Рождественская улица, 27 к3, Москва, Россия"
644862,55.68727295,37.75107961,777.0,662.0,502.5,658.0,798.5,289.0,2666.0,1929.0,2649.0,2604.0,2233.5,1199.0,2181.0,1420.0,1509.0,157.0,988.5,2186.5,762.5,632.5,246.5,1504.5,259.5,285.5,1414.5,247.5,581.5,420.0,1441.5,178.0,355.0,2377.0,126.0,1425.0,2289.0,2402.5,849.5,1700.0,2622.0,495.0,2754.0,2388.0,700.0,114.0,109.0,104.0,98.0,83.0,106.0,113.0,114.0,114.0,109.0,"Краснодонская улица, 2 к3, Москва, Россия"
637535,55.70774342,37.82690881,1284.5,763.5,749.0,658.0,738.0,244.5,2167.5,1861.5,2372.0,1487.5,2013.5,816.5,2091.5,2493.5,2019.0,388.0,988.5,888.0,762.5,632.5,359.0,670.0,1023.0,798.5,391.5,125.5,1960.5,314.5,1441.5,72.5,2606.5,2209.5,41.5,1536.0,2289.0,2231.0,2529.5,2388.0,2346.0,1531.5,2241.0,1773.5,2656.0,98.0,52.0,46.0,72.0,40.0,102.0,88.0,76.0,98.0,90.0,"Самаркандский бульвар, 6 к4, Москва, Россия"
699560,55.84561031,37.36459769,588.0,745.5,580.0,622.5,1071.0,611.0,2264.0,1972.0,2586.5,2379.0,1497.0,1832.0,2753.0,2391.0,1522.0,2581.0,988.5,888.0,1940.5,1538.0,636.5,1504.5,1023.0,285.5,129.0,1355.5,2578.5,162.0,54.0,317.0,413.0,2534.0,70.0,1393.0,2289.0,1549.0,265.0,1060.0,2304.0,1035.5,1896.0,418.5,2131.5,5.0,13.0,4.0,3.0,6.0,8.0,13.0,16.0,3.0,9.0,"Митинская улица, 34, Москва, Россия"
657216,55.85403238,37.35778734,588.0,745.5,580.0,622.5,1071.0,611.0,2264.0,1972.0,2586.5,2379.0,1497.0,1832.0,2753.0,2391.0,1522.0,2442.5,988.5,888.0,2508.0,2373.5,1381.0,1504.5,1023.0,285.5,129.0,1080.0,2653.0,162.0,54.0,317.0,413.0,2534.0,70.0,1703.0,2289.0,1646.0,140.0,890.5,2304.0,1256.5,1652.0,10.5,2131.5,5.0,13.0,4.0,3.0,6.0,8.0,13.0,16.0,3.0,9.0,"Пятницкое шоссе (дублёр), 37, Москва, Россия"
687620,55.83646064,37.3540951,588.0,745.5,580.0,622.5,1071.0,611.0,2264.0,1972.0,2586.5,2379.0,1497.0,1832.0,2753.0,2391.0,1522.0,1706.5,988.5,2186.5,762.5,632.5,489.5,1137.0,259.5,285.5,129.0,668.5,886.0,162.0,54.0,317.0,413.0,2534.0,70.0,2110.0,2289.0,1760.0,2529.5,2388.0,2392.0,1555.0,2094.0,1773.5,2131.5,5.0,13.0,4.0,3.0,6.0,8.0,13.0,16.0,3.0,9.0,"улица Генерала Белобородова, Москва, Россия"
634757,55.81787401,37.39768592,308.5,338.0,195.0,470.0,204.5,1870.5,1204.5,1838.5,1360.5,530.5,2464.5,721.5,935.5,1033.5,2734.5,273.0,988.5,888.0,1940.5,1538.0,166.0,670.0,1023.0,798.5,129.0,108.5,416.0,111.5,54.0,575.5,2553.5,2291.5,157.5,2501.0,2289.0,2313.5,2529.5,2388.0,2622.0,2466.0,2568.5,986.5,126.0,3.0,5.0,3.0,2.0,11.0,26.0,11.0,4.0,5.0,3.0,"улица Исаковского, 4 к2, Москва, Россия"
646864,55.82545437,37.43292499,828.5,720.5,553.0,715.5,777.5,127.5,1579.0,1961.5,1335.5,1512.5,1018.5,830.5,1929.5,1102.5,1438.5,157.0,988.5,888.0,762.5,1538.0,166.0,201.0,1023.0,798.5,391.5,489.5,541.5,688.5,835.5,727.5,754.5,2166.5,1994.5,1468.0,2289.0,2718.0,849.5,890.5,2094.5,2617.5,1841.5,2388.0,57.0,83.0,37.0,56.0,79.0,85.0,46.0,71.0,66.0,91.0,50.0,"Волоколамское шоссе (дублёр), 96/2, Москва, Россия"
